"ID";"Geslacht";"Leeftijd";"Nationaliteit";"RegioS";"Perioden";"Bevolking_1"
"13766254";"T001038";"71300";"NAT9477";"GM0363";"2021JJ00";"108"
"13788206";"T001038";"71300";"NAT9478";"GM0363";"2021JJ00";"155"
"13810158";"T001038";"71300";"NAT9480";"GM0363";"2021JJ00";"64"
"13832110";"T001038";"71400";"T001059";"GM0363";"2021JJ00";"37231"
"13854062";"T001038";"71400";"NAT9489";"GM0363";"2021JJ00";"2292"
"13876014";"T001038";"71400";"NAT9267";"GM0363";"2021JJ00";"34939"
"13897966";"T001038";"71400";"NAT9269";"GM0363";"2021JJ00";"386"
"13919918";"T001038";"71400";"NAT9270";"GM0363";"2021JJ00";"216"
"13941870";"T001038";"71400";"NAT9271";"GM0363";"2021JJ00";"247"
"13963822";"T001038";"71400";"NAT9272";"GM0363";"2021JJ00";"1375"
"13985774";"T001038";"71400";"NAT9274";"GM0363";"2021JJ00";"16"
"14007726";"T001038";"71400";"NAT9275";"GM0363";"2021JJ00";"828"
"14029678";"T001038";"71400";"NAT9277";"GM0363";"2021JJ00";"88"
"14051630";"T001038";"71400";"NAT9481";"GM0363";"2021JJ00";"309"
"14073582";"T001038";"71400";"NAT9482";"GM0363";"2021JJ00";"1421"
"14095534";"T001038";"71400";"NAT9483";"GM0363";"2021JJ00";"819"
"14117486";"T001038";"71400";"NAT9281";"GM0363";"2021JJ00";"145"
"14139438";"T001038";"71400";"NAT9292";"GM0363";"2021JJ00";"65"
"14161390";"T001038";"71400";"NAT9300";"GM0363";"2021JJ00";"8"
"14183342";"T001038";"71400";"NAT9301";"GM0363";"2021JJ00";"257"
"14205294";"T001038";"71400";"NAT9303";"GM0363";"2021JJ00";"25"
"14227246";"T001038";"71400";"NAT9322";"GM0363";"2021JJ00";"185"
"14249198";"T001038";"71400";"NAT9310";"GM0363";"2021JJ00";"28"
"14271150";"T001038";"71400";"NAT9326";"GM0363";"2021JJ00";"8"
"14293102";"T001038";"71400";"NAT9332";"GM0363";"2021JJ00";"76"
"14315054";"T001038";"71400";"NAT9338";"GM0363";"2021JJ00";"13"
"14337006";"T001038";"71400";"NAT9345";"GM0363";"2021JJ00";"10"
"14358958";"T001038";"71400";"NAT9346";"GM0363";"2021JJ00";"39"
"14380910";"T001038";"71400";"NAT9348";"GM0363";"2021JJ00";"10"
"14402862";"T001038";"71400";"NAT9349";"GM0363";"2021JJ00";"82"
"14424814";"T001038";"71400";"NAT9350";"GM0363";"2021JJ00";"3"
"14446766";"T001038";"71400";"NAT9353";"GM0363";"2021JJ00";"108"
"14468718";"T001038";"71400";"NAT9356";"GM0363";"2021JJ00";"29"
"14490670";"T001038";"71400";"NAT9387";"GM0363";"2021JJ00";"300"
"14512622";"T001038";"71400";"NAT9415";"GM0363";"2021JJ00";"22"
"14534574";"T001038";"71400";"NAT9416";"GM0363";"2021JJ00";"122"
"14556526";"T001038";"71400";"NAT9417";"GM0363";"2021JJ00";"9"
"14578478";"T001038";"71400";"NAT9418";"GM0363";"2021JJ00";"1"
"14600430";"T001038";"71400";"NAT9440";"GM0363";"2021JJ00";"66"
"14622382";"T001038";"71400";"NAT9442";"GM0363";"2021JJ00";"16"
"14644334";"T001038";"71400";"NAT9444";"GM0363";"2021JJ00";"22"
"14666286";"T001038";"71400";"NAT9448";"GM0363";"2021JJ00";"7"
"14688238";"T001038";"71400";"NAT9458";"GM0363";"2021JJ00";"241"
"14710190";"T001038";"71400";"NAT9475";"GM0363";"2021JJ00";"78"
"14732142";"T001038";"71400";"NAT9476";"GM0363";"2021JJ00";"47"
"14754094";"T001038";"71400";"NAT9477";"GM0363";"2021JJ00";"66"
"14776046";"T001038";"71400";"NAT9478";"GM0363";"2021JJ00";"136"
"14797998";"T001038";"71400";"NAT9480";"GM0363";"2021JJ00";"52"
"14819950";"T001038";"71500";"T001059";"GM0363";"2021JJ00";"32597"
"14841902";"T001038";"71500";"NAT9489";"GM0363";"2021JJ00";"1737"
"14863854";"T001038";"71500";"NAT9267";"GM0363";"2021JJ00";"30860"
"14885806";"T001038";"71500";"NAT9269";"GM0363";"2021JJ00";"391"
"14907758";"T001038";"71500";"NAT9270";"GM0363";"2021JJ00";"155"
"14929710";"T001038";"71500";"NAT9271";"GM0363";"2021JJ00";"166"
"14951662";"T001038";"71500";"NAT9272";"GM0363";"2021JJ00";"978"
"14973614";"T001038";"71500";"NAT9274";"GM0363";"2021JJ00";"9"
"14995566";"T001038";"71500";"NAT9275";"GM0363";"2021JJ00";"603"
"15017518";"T001038";"71500";"NAT9277";"GM0363";"2021JJ00";"59"
"15039470";"T001038";"71500";"NAT9481";"GM0363";"2021JJ00";"273"
"15061422";"T001038";"71500";"NAT9482";"GM0363";"2021JJ00";"1022"
"15083374";"T001038";"71500";"NAT9483";"GM0363";"2021JJ00";"677"
"15105326";"T001038";"71500";"NAT9281";"GM0363";"2021JJ00";"103"
"15127278";"T001038";"71500";"NAT9292";"GM0363";"2021JJ00";"44"
"15149230";"T001038";"71500";"NAT9300";"GM0363";"2021JJ00";"3"
"15171182";"T001038";"71500";"NAT9301";"GM0363";"2021JJ00";"150"
"15193134";"T001038";"71500";"NAT9303";"GM0363";"2021JJ00";"16"
"15215086";"T001038";"71500";"NAT9322";"GM0363";"2021JJ00";"112"
"15237038";"T001038";"71500";"NAT9310";"GM0363";"2021JJ00";"11"
"15258990";"T001038";"71500";"NAT9326";"GM0363";"2021JJ00";"4"
"15280942";"T001038";"71500";"NAT9332";"GM0363";"2021JJ00";"63"
"15302894";"T001038";"71500";"NAT9338";"GM0363";"2021JJ00";"5"
"15324846";"T001038";"71500";"NAT9345";"GM0363";"2021JJ00";"2"
"15346798";"T001038";"71500";"NAT9346";"GM0363";"2021JJ00";"14"
"15368750";"T001038";"71500";"NAT9348";"GM0363";"2021JJ00";"8"
"15390702";"T001038";"71500";"NAT9349";"GM0363";"2021JJ00";"54"
"15412654";"T001038";"71500";"NAT9350";"GM0363";"2021JJ00";"0"
"15434606";"T001038";"71500";"NAT9353";"GM0363";"2021JJ00";"94"
"15456558";"T001038";"71500";"NAT9356";"GM0363";"2021JJ00";"38"
"15478510";"T001038";"71500";"NAT9387";"GM0363";"2021JJ00";"350"
"15500462";"T001038";"71500";"NAT9415";"GM0363";"2021JJ00";"11"
"15522414";"T001038";"71500";"NAT9416";"GM0363";"2021JJ00";"96"
"15544366";"T001038";"71500";"NAT9417";"GM0363";"2021JJ00";"6"
"15566318";"T001038";"71500";"NAT9418";"GM0363";"2021JJ00";"9"
"15588270";"T001038";"71500";"NAT9440";"GM0363";"2021JJ00";"78"
"15610222";"T001038";"71500";"NAT9442";"GM0363";"2021JJ00";"8"
"15632174";"T001038";"71500";"NAT9444";"GM0363";"2021JJ00";"9"
"15654126";"T001038";"71500";"NAT9448";"GM0363";"2021JJ00";"2"
"15676078";"T001038";"71500";"NAT9458";"GM0363";"2021JJ00";"175"
"15698030";"T001038";"71500";"NAT9475";"GM0363";"2021JJ00";"37"
"15719982";"T001038";"71500";"NAT9476";"GM0363";"2021JJ00";"41"
"15741934";"T001038";"71500";"NAT9477";"GM0363";"2021JJ00";"44"
"15763886";"T001038";"71500";"NAT9478";"GM0363";"2021JJ00";"103"
"15785838";"T001038";"71500";"NAT9480";"GM0363";"2021JJ00";"38"
"15807790";"T001038";"71600";"T001059";"GM0363";"2021JJ00";"19501"
"15829742";"T001038";"71600";"NAT9489";"GM0363";"2021JJ00";"1125"
"15851694";"T001038";"71600";"NAT9267";"GM0363";"2021JJ00";"18376"
"15873646";"T001038";"71600";"NAT9269";"GM0363";"2021JJ00";"322"
"15895598";"T001038";"71600";"NAT9270";"GM0363";"2021JJ00";"76"
"15917550";"T001038";"71600";"NAT9271";"GM0363";"2021JJ00";"66"
"15939502";"T001038";"71600";"NAT9272";"GM0363";"2021JJ00";"646"
"15961454";"T001038";"71600";"NAT9274";"GM0363";"2021JJ00";"6"
"15983406";"T001038";"71600";"NAT9275";"GM0363";"2021JJ00";"411"
"16005358";"T001038";"71600";"NAT9277";"GM0363";"2021JJ00";"20"
"16027310";"T001038";"71600";"NAT9481";"GM0363";"2021JJ00";"232"
"16049262";"T001038";"71600";"NAT9482";"GM0363";"2021JJ00";"603"
"16071214";"T001038";"71600";"NAT9483";"GM0363";"2021JJ00";"513"
"16093166";"T001038";"71600";"NAT9281";"GM0363";"2021JJ00";"55"
"16115118";"T001038";"71600";"NAT9292";"GM0363";"2021JJ00";"26"
"16137070";"T001038";"71600";"NAT9300";"GM0363";"2021JJ00";"6"
"16159022";"T001038";"71600";"NAT9301";"GM0363";"2021JJ00";"69"
"16180974";"T001038";"71600";"NAT9303";"GM0363";"2021JJ00";"3"
"16202926";"T001038";"71600";"NAT9322";"GM0363";"2021JJ00";"71"
"16224878";"T001038";"71600";"NAT9310";"GM0363";"2021JJ00";"7"
"16246830";"T001038";"71600";"NAT9326";"GM0363";"2021JJ00";"4"
"16268782";"T001038";"71600";"NAT9332";"GM0363";"2021JJ00";"22"
"16290734";"T001038";"71600";"NAT9338";"GM0363";"2021JJ00";"2"
"16312686";"T001038";"71600";"NAT9345";"GM0363";"2021JJ00";"0"
"16334638";"T001038";"71600";"NAT9346";"GM0363";"2021JJ00";"10"
"16356590";"T001038";"71600";"NAT9348";"GM0363";"2021JJ00";"6"
"16378542";"T001038";"71600";"NAT9349";"GM0363";"2021JJ00";"17"
"16400494";"T001038";"71600";"NAT9350";"GM0363";"2021JJ00";"1"
"16422446";"T001038";"71600";"NAT9353";"GM0363";"2021JJ00";"85"
"16444398";"T001038";"71600";"NAT9356";"GM0363";"2021JJ00";"14"
"16466350";"T001038";"71600";"NAT9387";"GM0363";"2021JJ00";"311"
"16488302";"T001038";"71600";"NAT9415";"GM0363";"2021JJ00";"3"
"16510254";"T001038";"71600";"NAT9416";"GM0363";"2021JJ00";"97"
"16532206";"T001038";"71600";"NAT9417";"GM0363";"2021JJ00";"1"
"16554158";"T001038";"71600";"NAT9418";"GM0363";"2021JJ00";"6"
"16576110";"T001038";"71600";"NAT9440";"GM0363";"2021JJ00";"48"
"16598062";"T001038";"71600";"NAT9442";"GM0363";"2021JJ00";"1"
"16620014";"T001038";"71600";"NAT9444";"GM0363";"2021JJ00";"3"
"16641966";"T001038";"71600";"NAT9448";"GM0363";"2021JJ00";"1"
"16663918";"T001038";"71600";"NAT9458";"GM0363";"2021JJ00";"141"
"16685870";"T001038";"71600";"NAT9475";"GM0363";"2021JJ00";"7"
"16707822";"T001038";"71600";"NAT9476";"GM0363";"2021JJ00";"14"
"16729774";"T001038";"71600";"NAT9477";"GM0363";"2021JJ00";"17"
"16751726";"T001038";"71600";"NAT9478";"GM0363";"2021JJ00";"62"
"16773678";"T001038";"71600";"NAT9480";"GM0363";"2021JJ00";"9"
"16795630";"T001038";"71700";"T001059";"GM0363";"2021JJ00";"13084"
"16817582";"T001038";"71700";"NAT9489";"GM0363";"2021JJ00";"854"
"16839534";"T001038";"71700";"NAT9267";"GM0363";"2021JJ00";"12230"
"16861486";"T001038";"71700";"NAT9269";"GM0363";"2021JJ00";"331"
"16883438";"T001038";"71700";"NAT9270";"GM0363";"2021JJ00";"44"
"16905390";"T001038";"71700";"NAT9271";"GM0363";"2021JJ00";"30"
"16927342";"T001038";"71700";"NAT9272";"GM0363";"2021JJ00";"438"
"16949294";"T001038";"71700";"NAT9274";"GM0363";"2021JJ00";"1"
"16971246";"T001038";"71700";"NAT9275";"GM0363";"2021JJ00";"271"
"16993198";"T001038";"71700";"NAT9277";"GM0363";"2021JJ00";"8"
"17015150";"T001038";"71700";"NAT9481";"GM0363";"2021JJ00";"189"
"17037102";"T001038";"71700";"NAT9482";"GM0363";"2021JJ00";"372"
"17059054";"T001038";"71700";"NAT9483";"GM0363";"2021JJ00";"472"
"17081006";"T001038";"71700";"NAT9281";"GM0363";"2021JJ00";"27"
"17102958";"T001038";"71700";"NAT9292";"GM0363";"2021JJ00";"16"
"17124910";"T001038";"71700";"NAT9300";"GM0363";"2021JJ00";"3"
"17146862";"T001038";"71700";"NAT9301";"GM0363";"2021JJ00";"42"
"17168814";"T001038";"71700";"NAT9303";"GM0363";"2021JJ00";"0"
"17190766";"T001038";"71700";"NAT9322";"GM0363";"2021JJ00";"34"
"17212718";"T001038";"71700";"NAT9310";"GM0363";"2021JJ00";"7"
"17234670";"T001038";"71700";"NAT9326";"GM0363";"2021JJ00";"0"
"17256622";"T001038";"71700";"NAT9332";"GM0363";"2021JJ00";"14"
"17278574";"T001038";"71700";"NAT9338";"GM0363";"2021JJ00";"3"
"17300526";"T001038";"71700";"NAT9345";"GM0363";"2021JJ00";"0"
"17322478";"T001038";"71700";"NAT9346";"GM0363";"2021JJ00";"1"
"17344430";"T001038";"71700";"NAT9348";"GM0363";"2021JJ00";"3"
"17366382";"T001038";"71700";"NAT9349";"GM0363";"2021JJ00";"9"
"17388334";"T001038";"71700";"NAT9350";"GM0363";"2021JJ00";"2"
"17410286";"T001038";"71700";"NAT9353";"GM0363";"2021JJ00";"69"
"17432238";"T001038";"71700";"NAT9356";"GM0363";"2021JJ00";"3"
"17454190";"T001038";"71700";"NAT9387";"GM0363";"2021JJ00";"326"
"17476142";"T001038";"71700";"NAT9415";"GM0363";"2021JJ00";"1"
"17498094";"T001038";"71700";"NAT9416";"GM0363";"2021JJ00";"80"
"17520046";"T001038";"71700";"NAT9417";"GM0363";"2021JJ00";"1"
"17541998";"T001038";"71700";"NAT9418";"GM0363";"2021JJ00";"7"
"17563950";"T001038";"71700";"NAT9440";"GM0363";"2021JJ00";"37"
"17585902";"T001038";"71700";"NAT9442";"GM0363";"2021JJ00";"5"
"17607854";"T001038";"71700";"NAT9444";"GM0363";"2021JJ00";"0"
"17629806";"T001038";"71700";"NAT9448";"GM0363";"2021JJ00";"0"
"17651758";"T001038";"71700";"NAT9458";"GM0363";"2021JJ00";"108"
"17673710";"T001038";"71700";"NAT9475";"GM0363";"2021JJ00";"5"
"17695662";"T001038";"71700";"NAT9476";"GM0363";"2021JJ00";"9"
"17717614";"T001038";"71700";"NAT9477";"GM0363";"2021JJ00";"6"
"17739566";"T001038";"71700";"NAT9478";"GM0363";"2021JJ00";"25"
"17761518";"T001038";"71700";"NAT9480";"GM0363";"2021JJ00";"10"
"17783470";"T001038";"71800";"T001059";"GM0363";"2021JJ00";"7091"
"17805422";"T001038";"71800";"NAT9489";"GM0363";"2021JJ00";"300"
"17827374";"T001038";"71800";"NAT9267";"GM0363";"2021JJ00";"6791"
"17849326";"T001038";"71800";"NAT9269";"GM0363";"2021JJ00";"110"
"17871278";"T001038";"71800";"NAT9270";"GM0363";"2021JJ00";"17"
"17893230";"T001038";"71800";"NAT9271";"GM0363";"2021JJ00";"13"
"17915182";"T001038";"71800";"NAT9272";"GM0363";"2021JJ00";"157"
"17937134";"T001038";"71800";"NAT9274";"GM0363";"2021JJ00";"0"
"17959086";"T001038";"71800";"NAT9275";"GM0363";"2021JJ00";"98"
"17981038";"T001038";"71800";"NAT9277";"GM0363";"2021JJ00";"7"
"18002990";"T001038";"71800";"NAT9481";"GM0363";"2021JJ00";"68"
"18024942";"T001038";"71800";"NAT9482";"GM0363";"2021JJ00";"135"
"18046894";"T001038";"71800";"NAT9483";"GM0363";"2021JJ00";"162"
"18068846";"T001038";"71800";"NAT9281";"GM0363";"2021JJ00";"14"
"18090798";"T001038";"71800";"NAT9292";"GM0363";"2021JJ00";"3"
"18112750";"T001038";"71800";"NAT9300";"GM0363";"2021JJ00";"0"
"18134702";"T001038";"71800";"NAT9301";"GM0363";"2021JJ00";"14"
"18156654";"T001038";"71800";"NAT9303";"GM0363";"2021JJ00";"1"
"18178606";"T001038";"71800";"NAT9322";"GM0363";"2021JJ00";"11"
"18200558";"T001038";"71800";"NAT9310";"GM0363";"2021JJ00";"4"
"18222510";"T001038";"71800";"NAT9326";"GM0363";"2021JJ00";"0"
"18244462";"T001038";"71800";"NAT9332";"GM0363";"2021JJ00";"7"
"18266414";"T001038";"71800";"NAT9338";"GM0363";"2021JJ00";"0"
"18288366";"T001038";"71800";"NAT9345";"GM0363";"2021JJ00";"2"
"18310318";"T001038";"71800";"NAT9346";"GM0363";"2021JJ00";"0"
"18332270";"T001038";"71800";"NAT9348";"GM0363";"2021JJ00";"1"
"18354222";"T001038";"71800";"NAT9349";"GM0363";"2021JJ00";"2"
"18376174";"T001038";"71800";"NAT9350";"GM0363";"2021JJ00";"0"
"18398126";"T001038";"71800";"NAT9353";"GM0363";"2021JJ00";"28"
"18420078";"T001038";"71800";"NAT9356";"GM0363";"2021JJ00";"1"
"18442030";"T001038";"71800";"NAT9387";"GM0363";"2021JJ00";"109"
"18463982";"T001038";"71800";"NAT9415";"GM0363";"2021JJ00";"1"
"18485934";"T001038";"71800";"NAT9416";"GM0363";"2021JJ00";"26"
"18507886";"T001038";"71800";"NAT9417";"GM0363";"2021JJ00";"1"
"18529838";"T001038";"71800";"NAT9418";"GM0363";"2021JJ00";"2"
"18551790";"T001038";"71800";"NAT9440";"GM0363";"2021JJ00";"14"
"18573742";"T001038";"71800";"NAT9442";"GM0363";"2021JJ00";"3"
"18595694";"T001038";"71800";"NAT9444";"GM0363";"2021JJ00";"0"
"18617646";"T001038";"71800";"NAT9448";"GM0363";"2021JJ00";"0"
"18639598";"T001038";"71800";"NAT9458";"GM0363";"2021JJ00";"39"
"18661550";"T001038";"71800";"NAT9475";"GM0363";"2021JJ00";"1"
"18683502";"T001038";"71800";"NAT9476";"GM0363";"2021JJ00";"0"
"18705454";"T001038";"71800";"NAT9477";"GM0363";"2021JJ00";"5"
"18727406";"T001038";"71800";"NAT9478";"GM0363";"2021JJ00";"8"
"18749358";"T001038";"71800";"NAT9480";"GM0363";"2021JJ00";"3"
"18771310";"T001038";"71900";"T001059";"GM0363";"2021JJ00";"3025"
"18793262";"T001038";"71900";"NAT9489";"GM0363";"2021JJ00";"91"
"18815214";"T001038";"71900";"NAT9267";"GM0363";"2021JJ00";"2934"
"18837166";"T001038";"71900";"NAT9269";"GM0363";"2021JJ00";"27"
"18859118";"T001038";"71900";"NAT9270";"GM0363";"2021JJ00";"9"
"18881070";"T001038";"71900";"NAT9271";"GM0363";"2021JJ00";"3"
"18903022";"T001038";"71900";"NAT9272";"GM0363";"2021JJ00";"50"
"18924974";"T001038";"71900";"NAT9274";"GM0363";"2021JJ00";"0"
"18946926";"T001038";"71900";"NAT9275";"GM0363";"2021JJ00";"30"
"18968878";"T001038";"71900";"NAT9277";"GM0363";"2021JJ00";"1"
"18990830";"T001038";"71900";"NAT9481";"GM0363";"2021JJ00";"15"
"19012782";"T001038";"71900";"NAT9482";"GM0363";"2021JJ00";"50"
"19034734";"T001038";"71900";"NAT9483";"GM0363";"2021JJ00";"39"
"19056686";"T001038";"71900";"NAT9281";"GM0363";"2021JJ00";"7"
"19078638";"T001038";"71900";"NAT9292";"GM0363";"2021JJ00";"4"
"19100590";"T001038";"71900";"NAT9300";"GM0363";"2021JJ00";"0"
"19122542";"T001038";"71900";"NAT9301";"GM0363";"2021JJ00";"5"
"19144494";"T001038";"71900";"NAT9303";"GM0363";"2021JJ00";"0"
"19166446";"T001038";"71900";"NAT9322";"GM0363";"2021JJ00";"8"
"19188398";"T001038";"71900";"NAT9310";"GM0363";"2021JJ00";"1"
"19210350";"T001038";"71900";"NAT9326";"GM0363";"2021JJ00";"1"
"19232302";"T001038";"71900";"NAT9332";"GM0363";"2021JJ00";"1"
"19254254";"T001038";"71900";"NAT9338";"GM0363";"2021JJ00";"1"
"19276206";"T001038";"71900";"NAT9345";"GM0363";"2021JJ00";"1"
"19298158";"T001038";"71900";"NAT9346";"GM0363";"2021JJ00";"0"
"19320110";"T001038";"71900";"NAT9348";"GM0363";"2021JJ00";"0"
"19342062";"T001038";"71900";"NAT9349";"GM0363";"2021JJ00";"0"
"19364014";"T001038";"71900";"NAT9350";"GM0363";"2021JJ00";"0"
"19385966";"T001038";"71900";"NAT9353";"GM0363";"2021JJ00";"5"
"19407918";"T001038";"71900";"NAT9356";"GM0363";"2021JJ00";"0"
"19429870";"T001038";"71900";"NAT9387";"GM0363";"2021JJ00";"25"
"19451822";"T001038";"71900";"NAT9415";"GM0363";"2021JJ00";"0"
"19473774";"T001038";"71900";"NAT9416";"GM0363";"2021JJ00";"8"
"19495726";"T001038";"71900";"NAT9417";"GM0363";"2021JJ00";"0"
"19517678";"T001038";"71900";"NAT9418";"GM0363";"2021JJ00";"2"
"19539630";"T001038";"71900";"NAT9440";"GM0363";"2021JJ00";"1"
"19561582";"T001038";"71900";"NAT9442";"GM0363";"2021JJ00";"0"
"19583534";"T001038";"71900";"NAT9444";"GM0363";"2021JJ00";"0"
"19605486";"T001038";"71900";"NAT9448";"GM0363";"2021JJ00";"0"
"19627438";"T001038";"71900";"NAT9458";"GM0363";"2021JJ00";"8"
"19649390";"T001038";"71900";"NAT9475";"GM0363";"2021JJ00";"1"
"19671342";"T001038";"71900";"NAT9476";"GM0363";"2021JJ00";"2"
"19693294";"T001038";"71900";"NAT9477";"GM0363";"2021JJ00";"2"
"19715246";"T001038";"71900";"NAT9478";"GM0363";"2021JJ00";"6"
"19737198";"T001038";"71900";"NAT9480";"GM0363";"2021JJ00";"2"
"19759150";"T001038";"22000";"T001059";"GM0363";"2021JJ00";"900"
"19781102";"T001038";"22000";"NAT9489";"GM0363";"2021JJ00";"16"
"19803054";"T001038";"22000";"NAT9267";"GM0363";"2021JJ00";"884"
"19825006";"T001038";"22000";"NAT9269";"GM0363";"2021JJ00";"5"
"19846958";"T001038";"22000";"NAT9270";"GM0363";"2021JJ00";"3"
"19868910";"T001038";"22000";"NAT9271";"GM0363";"2021JJ00";"0"
"19890862";"T001038";"22000";"NAT9272";"GM0363";"2021JJ00";"7"
"19912814";"T001038";"22000";"NAT9274";"GM0363";"2021JJ00";"1"
"19934766";"T001038";"22000";"NAT9275";"GM0363";"2021JJ00";"4"
"19956718";"T001038";"22000";"NAT9277";"GM0363";"2021JJ00";"0"
"19978670";"T001038";"22000";"NAT9481";"GM0363";"2021JJ00";"2"
"20000622";"T001038";"22000";"NAT9482";"GM0363";"2021JJ00";"9"
"20022574";"T001038";"22000";"NAT9483";"GM0363";"2021JJ00";"7"
"20044526";"T001038";"22000";"NAT9281";"GM0363";"2021JJ00";"2"
"20066478";"T001038";"22000";"NAT9292";"GM0363";"2021JJ00";"0"
"20088430";"T001038";"22000";"NAT9300";"GM0363";"2021JJ00";"0"
"20110382";"T001038";"22000";"NAT9301";"GM0363";"2021JJ00";"0"
"20132334";"T001038";"22000";"NAT9303";"GM0363";"2021JJ00";"0"
"20154286";"T001038";"22000";"NAT9322";"GM0363";"2021JJ00";"1"
"20176238";"T001038";"22000";"NAT9310";"GM0363";"2021JJ00";"0"
"20198190";"T001038";"22000";"NAT9326";"GM0363";"2021JJ00";"0"
"20220142";"T001038";"22000";"NAT9332";"GM0363";"2021JJ00";"1"
"20242094";"T001038";"22000";"NAT9338";"GM0363";"2021JJ00";"0"
"20264046";"T001038";"22000";"NAT9345";"GM0363";"2021JJ00";"0"
"20285998";"T001038";"22000";"NAT9346";"GM0363";"2021JJ00";"0"
"20307950";"T001038";"22000";"NAT9348";"GM0363";"2021JJ00";"0"
"20329902";"T001038";"22000";"NAT9349";"GM0363";"2021JJ00";"0"
"20351854";"T001038";"22000";"NAT9350";"GM0363";"2021JJ00";"0"
"20373806";"T001038";"22000";"NAT9353";"GM0363";"2021JJ00";"0"
"20395758";"T001038";"22000";"NAT9356";"GM0363";"2021JJ00";"0"
"20417710";"T001038";"22000";"NAT9387";"GM0363";"2021JJ00";"4"
"20439662";"T001038";"22000";"NAT9415";"GM0363";"2021JJ00";"0"
"20461614";"T001038";"22000";"NAT9416";"GM0363";"2021JJ00";"2"
"20483566";"T001038";"22000";"NAT9417";"GM0363";"2021JJ00";"0"
"20505518";"T001038";"22000";"NAT9418";"GM0363";"2021JJ00";"0"
"20527470";"T001038";"22000";"NAT9440";"GM0363";"2021JJ00";"0"
"20549422";"T001038";"22000";"NAT9442";"GM0363";"2021JJ00";"1"
"20571374";"T001038";"22000";"NAT9444";"GM0363";"2021JJ00";"0"
"20593326";"T001038";"22000";"NAT9448";"GM0363";"2021JJ00";"0"
"20615278";"T001038";"22000";"NAT9458";"GM0363";"2021JJ00";"1"
"20637230";"T001038";"22000";"NAT9475";"GM0363";"2021JJ00";"1"
"20659182";"T001038";"22000";"NAT9476";"GM0363";"2021JJ00";"0"
"20681134";"T001038";"22000";"NAT9477";"GM0363";"2021JJ00";"0"
"20703086";"T001038";"22000";"NAT9478";"GM0363";"2021JJ00";"2"
"20725038";"T001038";"22000";"NAT9480";"GM0363";"2021JJ00";"0"
